user_id,account_age_days,num_followers,num_following,num_posts,num_posts_last_7_days,avg_likes_per_post,avg_comments_per_post,num_shares_per_post,num_hashtags_per_post,post_sequence,product_name,product_category,text_message,contains_link,contains_media,sentiment,is_scam_post,num_messages_sent,num_suspicious_links_shared,num_reports_received,transaction_amount,purchase_time,payment_method,is_fraud_transaction,transaction_sequence
2536,3569,3911,928,433,4,275,24,24,6,"[0, 4, 0, 2, 4, 3, 3]",Cosmetics Kit,Electronics,Unboxing my new Cosmetics Kit!,0,0,positive,0,2,0,0,110.13,22,PayPal,0,"[24.35, 85.13, 15.19, 52.28, 36.05]"
2537,1656,1796,480,41,19,233,72,42,0,"[1, 4, 4, 1, 0, 1, 4]",Handbag,Toys,"Bought Handbag from this store, great quality.",0,0,neutral,0,68,0,1,103.46,20,Credit Card,0,"[98.98, 18.42, 15.93, 18.08, 25.35]"
2538,1580,4363,454,288,10,241,20,44,7,"[3, 0, 4, 2, 3, 3, 1]",Sunglasses,Toys,Unboxing my new Sunglasses!,0,0,negative,0,85,0,1,15.46,15,PayPal,0,"[26.92, 16.88, 39.69, 160.51, 106.69]"
2539,1848,1762,195,122,17,257,86,2,0,"[4, 4, 1, 4, 4, 3, 0]",Laptop,Home Appliances,Check out my new Laptop purchase.,0,0,negative,0,60,0,0,90.27,8,Credit Card,0,"[47.94, 107.87, 27.58, 59.87, 56.07]"
2540,2204,4472,795,26,6,236,92,35,8,"[2, 2, 0, 2, 0, 4, 1]",Cosmetics Kit,Electronics,Check out my new Cosmetics Kit purchase.,0,1,negative,0,52,0,0,10.06,22,UPI,0,"[74.99, 3.0, 10.95, 32.88, 28.84]"
2541,1391,3285,598,461,17,31,93,30,5,"[4, 1, 0, 4, 0, 3, 0]",Cosmetics Kit,Electronics,Check out my new Cosmetics Kit purchase.,0,0,positive,0,59,0,0,9.71,20,PayPal,0,"[6.96, 3.82, 27.96, 7.37, 68.92]"
2542,1743,1585,1332,58,2,366,88,14,7,"[4, 1, 3, 4, 4, 4, 3]",Action Figure,Clothing,Reviewing my Action Figure today.,0,0,neutral,0,60,0,0,5.15,23,Credit Card,0,"[13.93, 56.15, 112.06, 20.64, 23.38]"
2543,1926,3563,1759,146,4,347,92,45,0,"[4, 1, 4, 2, 0, 2, 1]",Sunglasses,Toys,Check out my new Sunglasses purchase.,0,1,neutral,0,10,0,0,50.26,0,PayPal,0,"[110.19, 75.95, 98.46, 35.5, 23.05]"
2544,620,2440,555,495,12,247,97,27,5,"[1, 0, 1, 1, 4, 0, 2]",Cosmetics Kit,Electronics,"Just got a Cosmetics Kit, highly recommend it.",0,1,negative,0,13,0,0,20.23,5,UPI,0,"[56.76, 14.24, 42.53, 54.46, 33.04]"
2545,1275,4584,847,114,15,131,13,42,0,"[4, 4, 2, 1, 3, 3, 1]",Fitness Tracker,Home Appliances,Check out my new Fitness Tracker purchase.,0,1,negative,0,41,0,0,11.43,8,PayPal,0,"[48.55, 102.25, 13.96, 1.66, 106.5]"
2546,957,4817,1517,485,11,262,21,30,2,"[4, 2, 3, 4, 3, 2, 4]",Laptop,Home Appliances,"Just got a Laptop, highly recommend it.",0,0,neutral,0,53,0,1,18.15,9,Credit Card,0,"[47.4, 44.4, 44.53, 59.39, 40.0]"
2547,1940,3100,438,459,6,258,47,44,1,"[0, 4, 0, 1, 2, 3, 1]",Laptop,Home Appliances,Unboxing my new Laptop!,0,0,positive,0,14,0,1,48.61,19,UPI,0,"[78.76, 27.48, 44.47, 56.82, 71.53]"
2548,2382,3244,649,386,12,280,50,19,1,"[1, 4, 4, 0, 0, 1, 1]",Blender,Beauty,Unboxing my new Blender!,0,0,negative,0,59,0,0,172.31,9,UPI,0,"[29.74, 8.47, 22.92, 37.99, 141.46]"
2549,969,1040,1805,198,0,367,79,49,3,"[4, 4, 3, 2, 3, 2, 1]",Laptop,Home Appliances,"Just got a Laptop, highly recommend it.",0,0,neutral,0,99,0,0,7.04,11,PayPal,0,"[78.29, 136.42, 105.88, 25.27, 23.86]"
2550,2559,3127,358,127,14,249,10,44,6,"[4, 3, 2, 0, 2, 2, 4]",Cosmetics Kit,Electronics,Reviewing my Cosmetics Kit today.,0,0,negative,0,81,0,0,14.61,8,Credit Card,0,"[53.65, 22.02, 56.34, 27.76, 10.2]"
2551,1317,2273,1059,375,11,264,58,20,2,"[3, 1, 3, 1, 0, 4, 2]",Action Figure,Clothing,Reviewing my Action Figure today.,0,0,positive,0,85,0,1,59.23,2,UPI,0,"[69.5, 6.64, 8.36, 13.53, 36.79]"
2552,1044,3629,1057,482,16,214,13,26,6,"[3, 3, 1, 3, 2, 1, 2]",Smart Watch,Clothing,Reviewing my Smart Watch today.,1,0,neutral,0,0,0,1,10.74,21,PayPal,0,"[51.4, 6.92, 20.71, 50.19, 25.19]"
2553,282,2114,1111,152,19,214,6,18,8,"[1, 2, 1, 4, 3, 2, 0]",Blender,Beauty,"Bought Blender from this store, great quality.",0,0,negative,0,25,0,0,121.28,11,PayPal,0,"[7.39, 39.17, 52.61, 2.34, 34.78]"
2554,2845,1677,657,368,4,496,68,35,3,"[4, 4, 2, 2, 0, 2, 0]",Fitness Tracker,Home Appliances,Check out my new Fitness Tracker purchase.,0,0,neutral,0,89,0,1,42.18,16,PayPal,0,"[29.2, 0.43, 30.03, 41.5, 13.16]"
2555,3073,3094,15,270,16,281,57,11,6,"[2, 0, 1, 3, 3, 2, 2]",Fitness Tracker,Home Appliances,Unboxing my new Fitness Tracker!,0,1,neutral,0,66,0,1,45.26,12,Credit Card,0,"[1.66, 6.57, 169.41, 25.86, 13.7]"
2556,2167,998,744,338,14,487,39,34,0,"[3, 3, 0, 0, 1, 1, 0]",Blender,Beauty,Unboxing my new Blender!,0,0,neutral,0,48,0,0,153.33,11,PayPal,0,"[39.06, 80.84, 28.82, 99.07, 117.63]"
2557,1059,2284,420,443,19,319,92,47,1,"[1, 4, 0, 1, 1, 2, 2]",Smart Watch,Clothing,"Just got a Smart Watch, highly recommend it.",0,0,neutral,0,51,0,0,63.13,0,Credit Card,0,"[50.32, 40.66, 0.94, 44.99, 36.99]"
2558,198,1589,552,82,18,17,80,32,7,"[2, 3, 3, 3, 0, 2, 2]",Smart Watch,Clothing,Check out my new Smart Watch purchase.,0,0,neutral,0,54,0,1,26.65,7,Credit Card,0,"[11.2, 9.99, 158.96, 80.07, 12.41]"
2559,2533,1161,766,22,0,471,93,35,2,"[0, 3, 1, 4, 2, 3, 1]",Designer Shoes,Beauty,Reviewing my Designer Shoes today.,0,0,positive,0,81,0,0,54.01,22,PayPal,0,"[57.33, 34.56, 93.44, 10.18, 5.0]"
2560,1083,2520,792,10,3,346,24,40,4,"[2, 2, 4, 3, 0, 1, 1]",Smart Watch,Clothing,"Just got a Smart Watch, highly recommend it.",1,0,neutral,0,97,0,1,5.68,0,UPI,0,"[49.25, 1.83, 110.23, 144.33, 31.93]"
2561,2885,3855,1149,186,2,492,77,22,7,"[3, 1, 0, 1, 3, 0, 4]",Smart Watch,Clothing,"Just got a Smart Watch, highly recommend it.",0,0,neutral,0,92,0,1,52.6,23,Credit Card,0,"[44.22, 46.11, 22.0, 5.37, 23.03]"
2562,1185,4648,1031,468,7,1,41,12,4,"[3, 4, 1, 0, 1, 3, 4]",Designer Shoes,Beauty,"Just got a Designer Shoes, highly recommend it.",0,0,negative,0,11,0,1,61.77,0,UPI,0,"[29.37, 306.64, 73.81, 191.46, 48.92]"
2563,1009,694,1495,115,8,0,85,29,0,"[4, 1, 3, 1, 2, 3, 3]",Wireless Earbuds,Electronics,Reviewing my Wireless Earbuds today.,0,0,neutral,0,62,0,0,9.43,4,UPI,0,"[25.21, 27.35, 56.7, 78.7, 37.46]"
2564,2739,4412,1491,161,11,303,43,9,1,"[0, 2, 4, 1, 4, 3, 1]",Fitness Tracker,Home Appliances,"Just got a Fitness Tracker, highly recommend it.",0,1,neutral,0,22,0,1,66.24,2,UPI,0,"[0.34, 19.72, 64.34, 4.87, 5.89]"
2565,1230,4863,879,102,4,463,4,40,9,"[4, 1, 4, 1, 4, 4, 1]",Cosmetics Kit,Electronics,"Bought Cosmetics Kit from this store, great quality.",0,0,neutral,0,15,0,0,4.44,13,PayPal,0,"[132.92, 0.48, 79.14, 20.98, 89.99]"
2566,1036,3798,1885,242,8,446,27,19,2,"[0, 1, 4, 2, 3, 0, 1]",Wireless Earbuds,Electronics,Reviewing my Wireless Earbuds today.,0,0,positive,0,18,0,1,11.08,12,Credit Card,0,"[18.8, 51.31, 61.68, 4.62, 86.12]"
2567,490,3683,851,6,0,362,75,5,9,"[3, 0, 2, 3, 1, 2, 1]",Smart Watch,Clothing,Check out my new Smart Watch purchase.,1,0,positive,0,12,0,1,31.8,0,UPI,0,"[187.85, 3.3, 14.98, 27.33, 1.39]"
2568,276,1971,509,361,10,215,99,30,1,"[3, 1, 2, 2, 3, 3, 4]",Fitness Tracker,Home Appliances,Reviewing my Fitness Tracker today.,1,0,neutral,0,76,0,0,62.02,20,UPI,0,"[40.09, 17.06, 60.82, 46.86, 49.47]"
2569,2741,1503,1425,171,6,163,59,18,8,"[2, 4, 1, 3, 0, 1, 4]",Sunglasses,Toys,Reviewing my Sunglasses today.,1,0,negative,0,48,0,1,47.09,6,PayPal,0,"[62.85, 61.53, 12.05, 4.4, 13.21]"
2570,2290,3249,1859,255,19,190,76,2,4,"[2, 3, 3, 1, 1, 3, 4]",Cosmetics Kit,Electronics,"Bought Cosmetics Kit from this store, great quality.",0,0,negative,0,10,0,1,9.9,0,Credit Card,0,"[106.69, 1.38, 110.47, 13.23, 58.92]"
2571,1240,4218,1199,246,13,74,20,9,0,"[2, 3, 3, 1, 2, 3, 1]",Fitness Tracker,Home Appliances,Unboxing my new Fitness Tracker!,0,0,neutral,0,2,0,0,2.26,10,PayPal,0,"[8.47, 9.43, 122.04, 90.85, 5.05]"
2572,1275,3242,1763,474,2,25,95,9,7,"[0, 3, 0, 2, 2, 3, 4]",Blender,Beauty,Urgent: You are selected to win a free Blender!,1,0,negative,1,41,0,4,27.21,17,UPI,0,"[175.49, 17.49, 6.83, 7.73, 118.21]"
2573,126,1868,965,191,10,261,48,20,2,"[1, 1, 4, 0, 2, 3, 1]",Designer Shoes,Beauty,Reviewing my Designer Shoes today.,0,0,positive,0,15,0,1,54.48,2,Credit Card,0,"[10.62, 11.31, 21.13, 37.4, 98.46]"
2574,217,1671,1858,113,16,281,55,1,8,"[1, 3, 3, 1, 1, 1, 3]",Handbag,Toys,"Just got a Handbag, highly recommend it.",1,0,neutral,0,31,0,0,21.08,0,PayPal,0,"[11.18, 68.47, 57.34, 28.32, 74.19]"
2575,3378,1082,913,22,17,220,56,44,8,"[0, 1, 0, 1, 3, 4, 0]",Cosmetics Kit,Electronics,Reviewing my Cosmetics Kit today.,0,0,positive,0,63,0,0,20.69,23,UPI,0,"[23.42, 68.81, 3.84, 33.17, 62.53]"
2576,1209,1728,1390,357,18,42,84,38,5,"[4, 1, 1, 3, 4, 4, 1]",Designer Shoes,Beauty,Reviewing my Designer Shoes today.,0,0,neutral,0,30,0,1,46.77,15,Credit Card,0,"[21.42, 35.75, 117.13, 7.81, 59.71]"
2577,3111,3851,1511,313,17,121,60,44,3,"[2, 2, 4, 4, 0, 1, 2]",Blender,Beauty,"Just got a Blender, highly recommend it.",0,0,negative,0,80,0,0,34.31,14,Credit Card,0,"[0.94, 47.72, 105.41, 43.16, 32.53]"
2578,1247,2142,17,275,5,128,37,29,8,"[3, 0, 2, 1, 1, 1, 2]",Designer Shoes,Beauty,Unboxing my new Designer Shoes!,0,0,neutral,0,28,0,0,112.76,7,UPI,0,"[10.89, 15.65, 166.23, 12.58, 9.22]"
2579,3256,1148,55,410,14,264,72,45,8,"[1, 3, 1, 0, 3, 0, 0]",Designer Shoes,Beauty,"Just got a Designer Shoes, highly recommend it.",1,1,negative,0,29,0,1,26.96,0,PayPal,0,"[32.09, 18.79, 35.07, 34.38, 105.91]"
2580,2543,253,918,372,6,282,1,27,1,"[4, 4, 1, 3, 2, 4, 3]",Designer Shoes,Beauty,"Just got a Designer Shoes, highly recommend it.",0,1,positive,0,99,0,1,9.51,6,Credit Card,0,"[104.29, 10.49, 17.93, 18.55, 61.21]"
2581,2475,4102,1058,443,4,70,2,17,9,"[4, 3, 1, 0, 4, 0, 0]",Smart Watch,Clothing,Click here to get free Smart Watch now!,1,0,neutral,1,22,0,2,9.29,21,UPI,1,"[89.73, 62.64, 12.86, 34.02, 39.19]"
2582,3250,3542,901,135,4,372,42,13,5,"[2, 2, 1, 3, 1, 3, 2]",Sunglasses,Toys,"Just got a Sunglasses, highly recommend it.",0,0,neutral,0,94,0,0,0.32,8,Credit Card,0,"[37.62, 81.94, 17.39, 1.2, 133.25]"
2583,919,2775,629,356,6,373,73,44,3,"[1, 3, 2, 3, 1, 4, 4]",Handbag,Toys,Reviewing my Handbag today.,0,0,positive,0,19,0,1,13.18,12,UPI,0,"[10.7, 4.8, 22.56, 55.59, 90.1]"
2584,3500,4637,793,194,11,258,34,18,2,"[1, 0, 4, 4, 4, 0, 2]",Laptop,Home Appliances,Unboxing my new Laptop!,0,0,negative,0,19,0,0,49.07,18,Credit Card,0,"[59.03, 67.28, 56.46, 54.38, 94.77]"
2585,1318,3333,1789,257,7,444,72,39,9,"[2, 0, 0, 1, 1, 1, 2]",Wireless Earbuds,Electronics,Reviewing my Wireless Earbuds today.,0,1,neutral,0,64,0,0,13.13,9,Credit Card,0,"[10.45, 3.49, 48.67, 63.0, 1.19]"
2586,2199,4184,1748,277,17,200,39,35,5,"[3, 4, 1, 4, 0, 2, 1]",Designer Shoes,Beauty,Reviewing my Designer Shoes today.,0,0,neutral,0,15,0,0,30.83,19,Credit Card,0,"[56.05, 24.21, 57.04, 42.85, 21.71]"
2587,2432,3279,1596,69,17,129,95,40,7,"[3, 2, 0, 4, 2, 4, 1]",Fitness Tracker,Home Appliances,"Just got a Fitness Tracker, highly recommend it.",0,0,negative,0,24,0,1,2.31,0,Credit Card,0,"[139.61, 6.32, 12.97, 11.13, 5.65]"
2588,1662,4308,1623,358,16,379,84,11,8,"[0, 3, 2, 4, 0, 0, 1]",Handbag,Toys,Check out my new Handbag purchase.,0,1,positive,0,95,0,1,21.38,1,Credit Card,0,"[13.33, 51.98, 15.09, 25.77, 97.8]"
2589,308,2881,1806,359,10,329,57,19,8,"[2, 1, 1, 1, 0, 4, 4]",Action Figure,Clothing,"Bought Action Figure from this store, great quality.",0,0,positive,0,36,0,1,48.89,18,Credit Card,0,"[62.19, 242.72, 5.82, 12.36, 65.97]"
2590,1360,265,346,35,14,80,33,33,1,"[3, 3, 4, 1, 0, 1, 1]",Blender,Beauty,Reviewing my Blender today.,0,1,positive,0,52,0,1,95.03,15,UPI,0,"[16.06, 12.65, 53.1, 11.15, 2.54]"
2591,1970,2340,1055,107,19,253,24,35,7,"[1, 2, 2, 1, 3, 3, 4]",Wireless Earbuds,Electronics,Unboxing my new Wireless Earbuds!,0,1,negative,0,33,0,1,10.4,22,PayPal,0,"[11.98, 5.66, 8.15, 54.43, 6.04]"
2592,2794,3148,907,23,5,414,55,20,7,"[0, 2, 1, 2, 4, 3, 3]",Cosmetics Kit,Electronics,Reviewing my Cosmetics Kit today.,0,0,neutral,0,72,0,1,10.59,8,Credit Card,0,"[27.94, 97.3, 4.14, 27.52, 263.1]"
2593,892,3359,1023,139,11,64,31,18,4,"[0, 0, 4, 0, 4, 2, 1]",Handbag,Toys,Unboxing my new Handbag!,0,0,negative,0,31,0,0,35.47,14,Credit Card,0,"[88.27, 6.37, 0.85, 18.09, 108.2]"
2594,375,1004,1156,464,6,377,21,40,3,"[3, 1, 2, 0, 3, 0, 1]",Designer Shoes,Beauty,Unboxing my new Designer Shoes!,0,0,negative,0,13,0,0,70.42,6,UPI,0,"[2.82, 14.39, 103.58, 34.48, 6.27]"
2595,3080,2094,575,21,7,145,88,40,8,"[0, 4, 1, 0, 1, 0, 0]",Blender,Beauty,Reviewing my Blender today.,0,0,negative,0,3,0,1,30.11,23,Credit Card,0,"[33.74, 12.44, 4.52, 74.42, 43.58]"
2596,2034,4717,198,338,3,133,64,42,3,"[1, 2, 1, 3, 3, 2, 0]",Smart Watch,Clothing,"Bought Smart Watch from this store, great quality.",0,0,positive,0,61,0,1,2.69,18,Credit Card,0,"[226.34, 24.02, 34.35, 7.93, 88.44]"
2597,1365,3271,1279,328,2,101,99,41,9,"[1, 0, 0, 3, 1, 4, 3]",Designer Shoes,Beauty,Unboxing my new Designer Shoes!,0,1,positive,0,19,0,0,42.64,5,UPI,0,"[11.57, 14.81, 115.63, 63.43, 25.52]"
2598,129,4522,1365,203,2,488,20,34,3,"[0, 0, 4, 0, 2, 4, 0]",Handbag,Toys,Check out my new Handbag purchase.,0,1,neutral,0,17,0,1,74.75,5,Credit Card,0,"[3.43, 29.58, 75.71, 170.51, 0.5]"
2599,1015,209,1690,379,9,41,79,7,2,"[3, 3, 2, 4, 4, 0, 0]",Sunglasses,Toys,"Just got a Sunglasses, highly recommend it.",0,0,neutral,0,98,0,0,8.81,23,Credit Card,0,"[10.46, 35.38, 25.89, 139.51, 32.63]"
2600,1800,887,1998,223,14,366,95,21,9,"[1, 2, 4, 0, 4, 2, 3]",Cosmetics Kit,Electronics,Check out my new Cosmetics Kit purchase.,0,0,neutral,0,20,0,1,194.03,23,UPI,0,"[107.19, 69.54, 18.52, 15.64, 14.11]"
2601,2717,153,1254,222,12,195,20,42,2,"[2, 4, 0, 4, 1, 2, 1]",Wireless Earbuds,Electronics,Unboxing my new Wireless Earbuds!,0,0,negative,0,45,0,0,18.35,9,Credit Card,0,"[86.14, 1.77, 7.88, 14.17, 35.51]"
2602,3424,3593,300,80,18,359,27,37,2,"[4, 4, 1, 0, 0, 2, 1]",Laptop,Home Appliances,Unboxing my new Laptop!,0,1,negative,0,98,0,0,68.2,18,UPI,0,"[27.3, 19.21, 183.05, 35.63, 17.58]"
2603,1382,414,1016,406,7,259,18,17,6,"[2, 2, 3, 2, 2, 3, 2]",Laptop,Home Appliances,Reviewing my Laptop today.,0,0,positive,0,85,0,0,3.23,13,Credit Card,0,"[103.04, 98.15, 9.08, 176.59, 55.08]"
2604,517,3424,1570,329,17,98,13,7,4,"[2, 2, 1, 3, 0, 2, 1]",Wireless Earbuds,Electronics,Click here to get free Wireless Earbuds now!,1,0,negative,1,49,0,6,50.46,7,UPI,1,"[51.43, 46.96, 36.83, 20.08, 6.03]"
2605,1519,1284,25,190,4,387,86,1,8,"[1, 1, 3, 3, 4, 2, 0]",Blender,Beauty,Check out my new Blender purchase.,0,0,negative,0,31,0,1,49.53,21,UPI,0,"[14.37, 0.4, 108.76, 70.91, 28.19]"
2606,86,3148,1558,285,6,64,23,19,1,"[0, 4, 0, 2, 0, 2, 3]",Action Figure,Clothing,"Just got a Action Figure, highly recommend it.",0,0,neutral,0,3,0,0,57.84,2,Credit Card,0,"[66.55, 41.54, 57.95, 49.35, 119.32]"
2607,1199,768,1676,146,4,296,19,4,3,"[3, 2, 2, 3, 2, 4, 3]",Cosmetics Kit,Electronics,Unboxing my new Cosmetics Kit!,0,0,negative,0,36,0,1,26.57,22,Credit Card,0,"[0.62, 3.49, 39.72, 1.36, 45.18]"
2608,3265,982,1497,281,18,426,31,41,1,"[0, 3, 0, 0, 4, 3, 3]",Fitness Tracker,Home Appliances,Check out my new Fitness Tracker purchase.,0,1,negative,0,25,0,1,122.99,0,Credit Card,0,"[22.86, 36.17, 37.43, 2.4, 5.51]"
2609,2359,3202,1410,473,16,222,73,29,7,"[4, 3, 0, 2, 4, 4, 2]",Cosmetics Kit,Electronics,"Bought Cosmetics Kit from this store, great quality.",0,0,positive,0,79,0,0,29.95,2,PayPal,0,"[30.56, 25.13, 73.91, 24.23, 38.66]"
2610,1143,4674,1308,383,18,244,51,17,3,"[0, 2, 3, 2, 4, 1, 3]",Action Figure,Clothing,Reviewing my Action Figure today.,0,1,neutral,0,34,0,0,73.02,4,PayPal,0,"[0.33, 46.74, 0.66, 61.32, 126.06]"
2611,3290,3526,449,10,3,182,64,43,0,"[2, 2, 0, 3, 0, 4, 4]",Cosmetics Kit,Electronics,Check out my new Cosmetics Kit purchase.,0,1,neutral,0,15,0,0,53.98,5,UPI,0,"[2.44, 25.25, 27.33, 21.17, 0.91]"
2612,2475,2787,319,275,6,402,94,22,9,"[0, 3, 0, 0, 3, 4, 1]",Cosmetics Kit,Electronics,Reviewing my Cosmetics Kit today.,0,0,neutral,0,16,0,1,43.9,17,UPI,0,"[21.93, 10.33, 10.47, 1.57, 6.54]"
2613,1994,2210,155,373,5,148,51,1,2,"[0, 0, 2, 3, 2, 4, 2]",Blender,Beauty,Unboxing my new Blender!,0,0,positive,0,8,0,1,48.59,19,UPI,0,"[22.69, 36.36, 13.81, 124.78, 30.87]"
2614,3486,1038,470,55,13,441,57,41,6,"[3, 0, 0, 1, 4, 0, 2]",Laptop,Home Appliances,"Bought Laptop from this store, great quality.",0,0,negative,0,78,0,0,96.02,2,UPI,0,"[4.61, 13.59, 21.69, 64.24, 5.1]"
2615,2162,3932,419,172,18,413,78,43,2,"[1, 1, 4, 1, 3, 2, 1]",Action Figure,Clothing,Exclusive deal on Action Figure! Click immediately!,1,1,neutral,1,52,0,5,135.0,6,PayPal,0,"[9.15, 49.68, 20.85, 51.17, 41.58]"
2616,3217,541,1136,451,19,115,94,36,4,"[0, 2, 4, 1, 2, 0, 1]",Designer Shoes,Beauty,"Bought Designer Shoes from this store, great quality.",0,0,negative,0,63,0,0,83.08,12,PayPal,0,"[16.09, 45.54, 57.14, 251.63, 13.21]"
2617,3610,358,1925,302,10,390,91,41,1,"[4, 4, 4, 1, 1, 1, 0]",Action Figure,Clothing,"Just got a Action Figure, highly recommend it.",0,1,negative,0,27,0,0,48.92,10,UPI,0,"[10.93, 55.19, 25.04, 36.37, 24.34]"
2618,303,849,650,203,6,452,9,31,7,"[4, 2, 2, 1, 4, 4, 1]",Sunglasses,Toys,Check out my new Sunglasses purchase.,0,0,positive,0,85,0,0,20.98,14,Credit Card,0,"[2.95, 36.49, 21.23, 28.42, 32.17]"
2619,2792,4522,1445,344,2,319,69,0,3,"[0, 2, 2, 3, 1, 2, 2]",Laptop,Home Appliances,Reviewing my Laptop today.,0,0,neutral,0,29,0,1,26.11,0,Credit Card,0,"[78.52, 196.26, 101.9, 26.69, 15.69]"
2620,588,2544,885,247,19,257,14,38,0,"[0, 1, 1, 2, 2, 4, 3]",Fitness Tracker,Home Appliances,Reviewing my Fitness Tracker today.,0,0,positive,0,73,0,1,13.82,5,Credit Card,0,"[24.7, 83.04, 78.53, 77.09, 19.62]"
2621,987,4581,929,313,16,370,46,0,3,"[2, 1, 4, 0, 1, 4, 1]",Sunglasses,Toys,"Bought Sunglasses from this store, great quality.",1,0,positive,0,57,0,1,17.85,14,Credit Card,0,"[36.13, 106.87, 24.49, 34.88, 27.85]"
2622,1864,1831,1744,265,10,450,90,48,7,"[1, 1, 2, 2, 3, 0, 0]",Wireless Earbuds,Electronics,"Bought Wireless Earbuds from this store, great quality.",0,1,negative,0,19,0,1,152.9,1,Credit Card,0,"[7.31, 91.13, 35.56, 91.8, 33.87]"
2623,345,1472,834,21,14,383,9,43,8,"[2, 1, 1, 4, 4, 4, 0]",Handbag,Toys,"Bought Handbag from this store, great quality.",0,0,positive,0,65,0,0,22.23,9,PayPal,0,"[14.29, 2.02, 31.91, 38.07, 26.21]"
2624,814,1436,875,326,6,78,20,30,0,"[0, 4, 4, 4, 0, 2, 1]",Fitness Tracker,Home Appliances,"Bought Fitness Tracker from this store, great quality.",0,1,negative,0,5,0,1,44.66,0,PayPal,0,"[23.26, 11.31, 93.71, 15.12, 54.77]"
2625,1988,329,941,23,14,230,18,38,5,"[2, 0, 0, 4, 2, 0, 3]",Sunglasses,Toys,"Just got a Sunglasses, highly recommend it.",0,0,positive,0,55,0,1,1.03,14,PayPal,0,"[134.45, 1.38, 83.76, 118.13, 2.48]"
2626,2849,4354,993,193,16,356,67,7,3,"[2, 2, 0, 1, 0, 2, 3]",Designer Shoes,Beauty,"Bought Designer Shoes from this store, great quality.",0,0,neutral,0,54,0,1,27.83,11,UPI,0,"[85.87, 28.55, 16.14, 2.62, 134.44]"
2627,3073,4238,1621,95,10,118,21,2,7,"[2, 0, 4, 1, 2, 3, 3]",Fitness Tracker,Home Appliances,"Bought Fitness Tracker from this store, great quality.",0,1,positive,0,99,0,0,93.53,13,UPI,0,"[49.47, 10.22, 60.71, 58.72, 113.4]"
2628,3219,4008,1308,468,11,73,62,46,0,"[3, 1, 2, 4, 0, 2, 2]",Handbag,Toys,Unboxing my new Handbag!,0,0,neutral,0,40,0,0,129.44,14,Credit Card,0,"[83.21, 22.15, 35.41, 80.55, 34.35]"
2629,1311,4722,571,444,12,8,37,11,4,"[4, 1, 0, 0, 0, 2, 4]",Blender,Beauty,Unboxing my new Blender!,0,1,negative,0,2,0,1,40.62,14,PayPal,0,"[79.85, 81.64, 147.0, 6.07, 43.63]"
2630,2000,1388,53,262,10,278,14,48,0,"[4, 1, 4, 4, 0, 1, 4]",Blender,Beauty,"Just got a Blender, highly recommend it.",0,0,positive,0,99,0,0,34.15,16,PayPal,0,"[15.3, 134.86, 89.88, 17.6, 163.02]"
2631,1678,4185,604,71,10,269,69,33,3,"[4, 4, 4, 0, 2, 1, 2]",Wireless Earbuds,Electronics,"Just got a Wireless Earbuds, highly recommend it.",0,0,neutral,0,93,0,1,1.71,23,UPI,0,"[40.8, 49.73, 15.85, 14.91, 182.28]"
2632,3125,719,324,242,8,53,74,48,1,"[0, 2, 4, 1, 4, 1, 2]",Handbag,Toys,"Bought Handbag from this store, great quality.",0,0,positive,0,92,0,0,29.68,18,UPI,0,"[2.39, 61.53, 5.88, 32.23, 31.83]"
2633,1328,3235,969,382,10,379,43,24,9,"[4, 0, 4, 3, 0, 1, 3]",Handbag,Toys,"Bought Handbag from this store, great quality.",0,0,positive,0,59,0,1,28.33,21,UPI,0,"[84.08, 15.11, 8.07, 59.18, 42.31]"
2634,1093,4576,1481,37,3,44,29,35,8,"[4, 4, 4, 4, 3, 0, 3]",Blender,Beauty,"Just got a Blender, highly recommend it.",1,0,positive,0,42,0,0,49.92,2,UPI,0,"[45.66, 25.69, 17.46, 67.15, 59.58]"
2635,2409,2131,884,404,1,224,23,6,1,"[0, 2, 2, 0, 0, 0, 2]",Smart Watch,Clothing,Reviewing my Smart Watch today.,0,0,neutral,0,34,0,1,46.04,13,UPI,0,"[93.87, 78.41, 43.1, 89.06, 14.97]"
2636,3292,1100,264,391,3,15,85,14,3,"[0, 0, 3, 1, 4, 4, 3]",Smart Watch,Clothing,Unboxing my new Smart Watch!,0,0,negative,0,62,0,1,89.44,15,Credit Card,0,"[47.23, 20.22, 73.71, 133.26, 62.79]"
2637,1010,672,381,376,13,211,93,20,2,"[0, 1, 3, 1, 2, 1, 3]",Cosmetics Kit,Electronics,Unboxing my new Cosmetics Kit!,1,1,neutral,0,71,0,0,0.31,20,UPI,0,"[17.26, 14.69, 6.01, 58.93, 139.68]"
2638,704,516,1236,88,4,199,45,24,0,"[4, 2, 1, 4, 1, 1, 0]",Sunglasses,Toys,"Bought Sunglasses from this store, great quality.",0,0,neutral,0,33,0,0,25.83,13,Credit Card,0,"[15.0, 223.94, 39.23, 64.19, 12.83]"
2639,575,2532,332,27,16,240,3,47,0,"[4, 2, 2, 2, 1, 4, 2]",Blender,Beauty,Check out my new Blender purchase.,0,1,neutral,0,68,0,1,15.78,1,UPI,0,"[7.57, 240.15, 21.7, 11.1, 91.21]"
